"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.583319471766393,0.555747200640177,2.01207360221914
"X2",0.439236806773718,0.38374309961626,1.56585154554173
"X3",0.261867876250161,0.242597124122655,0.835288997855331
"X4",0.3483104308348,0.30308537809062,1.07752345659142
