"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.635982599609176,0.614757753837483,2.08944869849565
"X2",0.486317814710575,0.421594882309496,1.73716185151153
"X3",0.193959822847551,0.17412937922505,0.632094287466496
"X4",0.360405924040782,0.321025510477186,1.03457780089533
