"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.615514451654864,0.587615763692607,1.99198984487101
"X2",0.447642095774018,0.388998477569128,1.52875789779036
"X3",0.211177877535493,0.183887104733504,0.724212150409191
"X4",0.351441303502364,0.314633209074637,1.00560660040331
