"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.570677644193748,0.535002805834386,1.94045167770029
"X2",0.449953011402278,0.383005358963409,1.94148778732345
"X3",0.255734431863427,0.229692941217041,0.852744365468769
"X4",0.391084503378524,0.356542462988222,1.11902306250807
