"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.66742629701024,0.609731416245208,2.10603762049135
"X2",0.486073068257682,0.4325153898359,1.4276797208207
"X3",0.173499424007265,0.153603072875523,0.628028840053369
"X4",0.336577353107828,0.291768628894137,0.995816018576349
