"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.531250451055988,0.512763450427684,1.90655549289884
"X2",0.4944809404698,0.434637690313223,1.78364889569722
"X3",0.202086210352487,0.172433210098225,0.788692880915349
"X4",0.49647774597233,0.455143698808583,1.3539895779811
