"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.622837692897796,0.595059967567071,2.02626391919916
"X2",0.448295280682225,0.387498209604935,1.54238683305803
"X3",0.215839349708005,0.18771553785961,0.717253455430671
"X4",0.362186894849968,0.330075036049286,1.00927435202988
