"var","sd_fhat","mean_abs_fhat","range_fhat"
"X1",0.621840235249142,0.59423116382033,2.01305262790166
"X2",0.456554048143169,0.394316539828757,1.55808474280054
"X3",0.214803863622598,0.189601179575905,0.721143613228971
"X4",0.35637130917513,0.323689845772423,1.00102175906448
